filename,mfcc_feature_0,mfcc_feature_1,mfcc_feature_2,mfcc_feature_3,mfcc_feature_4,mfcc_feature_5,mfcc_feature_6,mfcc_feature_7,mfcc_feature_8,mfcc_feature_9,mfcc_feature_10,mfcc_feature_11,mfcc_feature_12,mfcc_feature_13,mfcc_feature_14,mfcc_feature_15,mfcc_feature_16,mfcc_feature_17,mfcc_feature_18,mfcc_feature_19,emotion_name,value,gender,intensity
03-01-02-01-01-02-05,-760.4039878357814,67.00588809386149,15.048406463334613,25.52124141852088,-0.997468617864749,8.563122735501372,-4.029750115580943,6.884727313653592,1.1740489632938909,6.397857260994418,2.90377312013594,0.5165654905305813,-0.7429230451216295,6.614310357182408,-2.9473115008730573,2.6401672823316784,0.41950356206176836,2.816698959372924,-0.3072883448512138,0.708481419684631,calm,02,M,L
03-01-02-01-01-02-06,-712.1165233025938,49.259667718394454,-10.019016588251864,14.39171109094901,-3.353884370615333,-14.71551994654668,-21.24099586881117,-2.2029000066260838,-1.2971292897087392,-3.7486982746715305,-11.02217489636276,-2.6213061957227093,-4.348928039493665,-1.825243845130664,-5.581452784208577,-5.45452226625928,-2.651214930393092,-6.317925160636488,-3.666319693657929,-0.4525991463773993,calm,02,F,L
03-01-02-01-01-02-07,-690.7248469383471,77.85008157701209,-4.053407893675345,18.713236309543955,2.151572134916307,-2.8302243298339413,-11.988130242791907,1.622925702489145,-2.529319588176059,-3.2725308502626067,0.09799487235771855,3.597113603056285,-7.394290026523218,4.112361634493909,-6.81599876131802,-1.004415945229948,-0.6285238909482033,-2.5798154953587926,-4.653635171383033,-1.910381367868173,calm,02,M,L
03-01-02-01-01-02-08,-709.2200983715834,64.80554115243656,14.837421791439827,22.126922345337377,2.8755144241090385,9.185668271658018,-6.445745255399701,-1.4696046483193967,-2.174671724508769,1.657068224015511,-8.318213860650019,2.9679922537781365,-1.4688166306594745,0.9311840943634537,-2.5494944474416132,2.3397280028624836,1.7966930845840459,4.273058269624412,0.720649692474619,0.5039616599628735,calm,02,F,L
03-01-02-01-01-02-09,-697.737024963294,57.250441645448056,3.955997279432162,33.4925580651795,4.913416833803013,-2.680634065626921,-11.565539448038614,5.40494075226966,2.9124317429380384,-5.267554930049587,2.66603545824077,0.8343619950799468,-3.3107662063803325,2.5897907293784503,-3.4692171988265614,5.891188060517516,-8.403210068481641,6.872227782686674,-2.6231754777520653,-3.6029890113340435,calm,02,M,L
03-01-02-01-01-02-10,-559.8061085717156,51.721070585793115,-5.782075059591938,14.70626222835543,-4.108368066103727,-2.169435765516932,-13.93507247799236,-2.827188868774803,-1.3800296986912346,-4.003151217401786,-4.545672312943925,1.954579889303167,-2.8405455036329945,0.4759512050107047,0.4520891341810754,-3.3316419117725244,0.2259821690012711,-4.2137059905132475,-3.2848705845335426,-1.4326416157970838,calm,02,F,L
03-01-02-01-01-02-11,-707.6284387512563,73.37379764883212,22.611412353428886,28.897095020300785,14.309024303460436,13.643577348676937,1.2897248273724204,2.222055835527041,-0.04797916553398556,8.469230933478139,-1.6857280809912913,1.174817018728413,0.029728584452085878,6.934845822459604,-0.008271979512379098,3.3232574337051832,-1.964575521923798,3.2386742748533073,-4.387803616319953,3.9473889929573494,calm,02,M,L
03-01-02-01-01-02-12,-651.9736244238476,63.13187405541523,-4.610458708187436,13.490584541022194,-3.5644035364890674,2.247502612849042,-11.55621587364426,-7.435353746366043,-7.6433557716094365,-3.3451524860944906,-3.3485932797308964,-9.932731227589457,-1.8095772777456003,0.5834489737025982,-9.704345149222425,-2.828760568220395,-2.6952319103436997,-1.6045579043164744,-5.598245307556878,-1.114357499029899,calm,02,F,L
03-01-02-01-01-02-13,-722.6740164737447,71.63578242590765,1.425755057162342,17.710431819607106,6.457386202751078,3.1880889986293823,-3.990298211263093,-2.382062151729781,-2.735151457775946,0.7737635054119213,-4.763557964083979,11.247952589092545,-3.5830773525044286,0.7229866962464113,0.05346903398546161,-4.424599776548862,1.4143261178200885,-0.684730935135342,-1.3863349544820622,-0.2211784079418974,calm,02,M,L
03-01-02-01-01-02-14,-771.6160036569655,36.60787889253928,5.167141647266621,8.722705393935621,-9.027136466780679,-2.7723714583403245,-11.628265780379413,-3.980141921237872,-9.375022931554478,-1.7404901466779186,-9.46663360593955,-2.1221162228760373,-5.9031583645100785,-5.317368425897648,-5.6630786951913885,-2.478304564980467,-7.154274988333706,-1.3943846699762295,-3.766990302749729,-1.6429599770476604,calm,02,F,L
03-01-02-01-01-02-15,-638.5665735481606,65.94942381961809,1.1990694692480288,20.97428329397277,1.5190243297929984,4.495781407239641,-3.2777659209900354,0.9308317339787354,-2.612137937785885,0.6887633907329036,4.4931720478544985,-1.7572416162968132,2.149927452357985,3.2327903997954626,-0.42554286355375487,0.6748838464967061,1.470361272173619,3.730035480018435,-2.735260967583881,2.449232450623633,calm,02,M,L
03-01-02-01-01-02-16,-635.8599536800443,51.80295539828028,4.0434483563701,12.373370461607816,-7.8433364610223455,-12.665524720783823,-7.991308405974953,-3.5435167894074833,-6.537079506145202,-7.862092542472687,-4.603259468433099,-2.283991563375099,-4.640536561827851,-2.283086324020581,-8.372815332925471,-1.5737531568915308,-8.468073579688133,-1.9618110791296874,-6.035780112314709,-3.3320394646001374,calm,02,F,L
03-01-02-01-01-02-17,-636.7249775082447,63.821987216452236,11.894013124443997,22.849599515080662,10.314650622132264,10.037292212509506,1.708486396777109,-4.156078666412613,3.4705682062582066,1.7135238284374774,-0.8316901765510551,7.692828639215294,-1.1344103097587528,2.2749582674450495,-0.7554797623110556,1.5816495769604175,-0.9342348198408548,2.9100924851214756,-1.8679358929825034,1.6976955526624284,calm,02,M,L
03-01-02-01-01-02-18,-694.3982514169011,49.273628297623226,-3.3862561037292247,14.908053008217205,-9.300181356459216,2.791476223573606,-12.556505501270772,-8.090623494333405,-4.239910213180631,-1.0573114069192107,-7.9817052530119,-3.543780419336723,0.057497509202626876,-5.492420733833357,-7.315072543475439,-4.601724565034075,-4.770568904434782,-6.67042416939887,-6.176184172439668,-5.348882055261044,calm,02,F,L
03-01-02-01-01-02-19,-732.1064074511262,71.10636775872693,23.300811861587682,26.861791832923444,12.930479070557691,9.777303040490024,-4.171617934014258,-0.34754838393550763,-1.7205170142023491,8.71088820399359,-3.39706492323966,5.570916885619061,-2.3678225370826147,4.996825619806282,-0.2959814589778287,1.1681670443785468,0.15994142633531594,4.1002430532389536,-3.7370091688505367,3.2370105052830764,calm,02,M,L
03-01-02-01-01-02-20,-796.1416144449089,28.804506696955404,-7.048703104887023,7.075023662354402,-10.402793814983616,-5.025206187008877,-15.411148895537565,-6.623765783318342,-7.388583873811039,-3.4572890411145436,-12.554372787448571,-1.1926877837460992,-5.472459961773207,-6.194930788374349,-7.533257794966178,-3.0471272466068378,-6.286217352058884,-4.854628107124536,-4.311775984774942,-1.4515403925845232,calm,02,F,L
03-01-02-01-01-02-21,-595.0042697309134,73.4502677250174,-1.6304054238775052,21.771745810216643,-1.1614558121202696,-2.126996726828278,-4.584402656269427,-9.6065909024657,-2.754935826672499,1.959065519100967,-5.3464175304444845,3.5616976210635714,0.8471935029509968,-2.0026377599484717,-3.699864085312832,0.33996892716876626,-1.0389441335151266,-1.4454322752861766,-5.063829883360658,-0.27409603756730033,calm,02,M,L
03-01-02-01-01-02-22,-669.947875648292,43.25500196134129,-3.647161995517578,10.172739651633677,0.6393551991870715,-4.40584075449181,-9.259390970849765,-9.861570161430008,-3.7925934770429426,-0.07836089216484662,-7.708800875726384,1.0133276624936227,-1.2886724480611293,-0.04704517030059132,-7.999053802847607,0.15476730910171588,-6.672357892000074,-2.7188127022629325,-5.285543355407179,-0.8917681559284096,calm,02,F,L
03-01-02-01-01-02-23,-692.1870957952168,56.40726063589603,-0.36017965332215635,15.540091300304107,2.7492244543593674,-0.4061421351721303,-6.412348178351098,-4.703474372294564,-8.091904685832173,2.6373894846958725,-5.944894197491974,-1.5354960521053511,-3.608307583659849,1.6687052665482673,-2.2094845932525864,-1.9155249074684222,-2.5527095885329434,-1.3828105927510488,-2.5639198850381804,-2.2753396916633086,calm,02,M,L
03-01-02-01-01-02-24,-734.208255259776,39.5892769750736,-3.1494844801470516,1.9526646456126244,-10.281815729556959,-5.649405700202873,-14.377080807562491,-10.229935833877482,-7.7759755999883104,-6.152249839274535,-6.466901646927551,-6.324160982594605,-4.499714694594856,-2.83416339562158,-7.88948202266546,-1.779419692861296,-7.151508683798958,-1.9580421571944062,-4.749937263032287,0.8933560970164277,calm,02,F,L
03-01-02-01-02-01-01,-688.5466371981744,58.995338066783724,-0.34827554707400815,14.892185253623092,1.60422203606482,2.3347586428141707,-6.752834706101296,-8.266227552266258,-8.531087236007732,3.0383471257215615,-2.760731559139544,1.2446493737811986,-5.823227424238204,4.202387809287518,-5.573766200198553,-4.752598981189949,-1.6435593719515145,-0.11162001578739894,-7.230101022319807,-1.7423427094983928,calm,02,M,L
03-01-02-01-02-01-02,-642.5571686623455,40.90420145343839,-8.352410613528802,4.169476161386497,-9.355587968574657,-2.7805209994327313,-13.602821000849499,-5.401532448249849,-6.282948439250824,-3.3188908294784056,-9.270078353190303,-3.024385793870122,-3.6054090446053904,-7.313204143484141,-5.290515266065087,-1.8330446093461736,-6.631276107410079,-1.547794269555076,-4.503110150019079,-3.9262354288977552,calm,02,F,L
03-01-02-01-02-01-03,-618.2223139531542,65.58245408583952,-5.070969567731429,13.42475330073457,6.938381048801401,-16.399313435207947,-12.566978719977355,3.62282711775284,-15.037517809684676,8.47001464020492,-11.303244001197733,-0.04911271445741843,-6.9978215138698285,-0.8405445289563842,-3.9695816845092184,-0.604761895590077,-4.740658587757594,-1.8855629273564278,-6.188597420143882,-2.7987465478085105,calm,02,M,L
03-01-02-01-02-01-04,-633.9745809469595,43.78851464193465,-6.379341561503077,4.248632045925152,-12.275231872268398,-3.0831851635504317,-17.592958003795715,-10.023499647809942,-7.671990576148365,-1.3553655583312723,-9.300718749104346,0.5112686485050018,-5.697990435964057,-4.153273024171086,-4.173760029680557,-3.6913129716769886,-7.158830019668241,-0.1404027653294732,-7.993937077956935,-2.2796657345363833,calm,02,F,L
03-01-02-01-02-01-05,-733.9140265693338,68.41261732258732,13.503749075138783,20.532655255213427,0.08725352579299558,6.5543350052761,-6.563543819194823,0.34075700103834794,2.801076194500964,7.449605671095458,0.5397852344705679,2.069362617940721,-1.408922411562623,4.323349563774692,-4.2754267680674545,2.602755131691213,0.674763186306571,1.6836102140541196,-1.355658671156256,1.492239737519263,calm,02,M,L
03-01-02-01-02-01-06,-688.4561140709507,59.261920895960365,-9.281901118024047,9.38808576151863,-2.9140927016768607,-14.249110790698731,-21.920145952539325,-3.2877755625092733,1.0773469618053122,-2.3617973901953486,-9.845620436131398,-1.474993870913254,-6.894951177980033,-1.519350794431933,-2.1070088947414187,-2.364679410620407,-3.5343458369365073,-3.9776752895169745,-3.112630098493617,1.3612374423897842,calm,02,F,L
03-01-02-01-02-01-07,-671.6262342963474,81.36113640834485,8.94133450311716,23.98529868673752,11.744608174006064,6.183302756606554,-9.131735638429,3.6832864564631853,0.8734259496939302,2.2784192908275056,1.3349733767638996,9.171183667071409,-4.039608295940904,5.190623309874917,1.3994238822119154,0.5918530506089672,2.86612720075658,1.2505000300902127,-2.6130871467983887,2.986070511811487,calm,02,M,L
03-01-02-01-02-01-08,-693.1563230787141,63.35170835622543,19.53259265736101,22.024559799531282,4.37172129862548,10.772338268870053,-7.048399376412987,-1.9970520200323245,-0.23232891674369607,1.1547513035018109,-5.507410126594207,3.8656580391915383,-2.38245572573436,-0.17852823876401552,-2.542136951616101,3.194690412660984,2.1680311654655955,3.492083202896289,0.9813999147660307,0.4911986504895431,calm,02,F,L
03-01-02-01-02-01-09,-662.3163617061479,61.736837779097435,8.304653584158755,23.70200606922094,-1.5202643763946095,-1.8089853779904324,-6.728194563268756,0.8981940329371271,-0.6529314710274637,-2.5266681884655426,2.7409863157405447,0.21458264046195455,-2.233437095334132,-1.5928844728413811,-1.8401371171325935,0.8854892073297804,-7.5786347169685335,7.129115633742187,-4.104888755487796,-3.307785871127767,calm,02,M,L
03-01-02-01-02-01-10,-524.5446113639123,40.001696400249386,-5.750687222212568,13.804551618345165,-13.2273201936827,-2.024805653502206,-19.374275856721596,-12.196604364036775,-3.2184092404840015,-4.477466746198201,-7.63064130538156,0.20169308355511215,-5.75239508189836,-1.7798635634371847,1.9154972187482342,-4.024819365217669,2.229215446783716,-2.75286160383662,-4.566721043712472,0.006791530260867188,calm,02,F,L
03-01-02-01-02-01-11,-700.837411600107,62.842620812093564,23.90593517842246,21.35351728771973,7.23909968930513,10.650778007967778,-3.5210106244067143,0.8013076209059388,0.16560329777542235,8.218652670394157,-1.2393507586345056,0.7733483362989505,-1.2803456108060156,3.948273560245626,-0.17094121013690694,0.3531495529033727,-1.0956076786763118,2.114411454565031,-3.1300447672209217,1.2361144891567224,calm,02,M,L
03-01-02-01-02-01-12,-658.349470766923,46.24606460157163,-6.904434630887731,9.497273707657197,-4.489752839531021,-5.105075491096366,-13.122357025148585,-11.545980781803548,-8.182227222054287,-6.775370171692532,-6.752716608334612,-9.619725106316762,-2.9084501388029778,-3.6362641587451194,-12.322808808781224,-4.429311515749977,-6.57110882304121,-5.589292192323125,-7.607250926925607,-3.146189582079715,calm,02,F,L
03-01-02-01-02-01-13,-723.740710142631,69.9207187845494,10.275887406712712,17.785618293306566,8.294617384695563,6.016720824681473,-4.506135294872329,-4.347342701320968,0.4218932983221625,3.1456428307884536,-4.987285443355119,10.24810411939675,-2.7668310643369924,3.275551630702649,0.6553601850178029,-2.459517798921239,2.4018277052639316,0.5531851761305256,-1.7856791721642384,1.3715513198509408,calm,02,M,L
03-01-02-01-02-01-14,-709.9332211435369,22.85846056339696,6.270069976509124,2.7874957985369266,-9.285359180706912,-4.884548149021561,-13.524824433512332,-4.810323010785038,-8.838043386096217,-5.481337579706805,-9.519933177304093,-4.1379649183450775,-6.152583275482643,-3.8709388063942147,-5.741002082365853,-4.286489488460659,-7.617843581598126,-2.020902254148295,-4.048845118027748,-0.9020499642380639,calm,02,F,L
03-01-02-01-02-01-15,-599.4800044384241,70.84648418684468,-4.331546768075393,22.911527230767735,0.879050228844511,4.524000493070891,-5.023810949330147,-2.47508809771792,-5.315254051919621,0.22673082943064155,7.70895284884064,-2.903822613943191,0.2143637768838056,4.650788993565827,0.28400129016705905,3.279690201502476,4.939922485846173,5.7699110724190446,-2.978147386842727,3.7736086487880764,calm,02,M,L
03-01-02-01-02-01-16,-660.1931183087122,42.31508746673546,6.682660274989924,10.23290371507264,-7.2659378426946475,-14.519422355228183,-11.529255751529572,-6.188895308508697,-5.749190357289843,-8.81331161426575,-4.2354213497457955,-1.265407716879051,-9.630435706279638,-0.5730466651635331,-7.647291010152793,0.18350300966538738,-6.749620003748032,-3.772479686107202,-7.303386285952822,-2.9908308329598876,calm,02,F,L
03-01-02-01-02-01-17,-631.8414484529176,66.73049415152444,15.080018030670095,23.02298932604369,8.692013692739861,13.592750107077576,0.947060722537205,-4.042434832671175,4.430372173861178,-1.547384177365487,0.8174993694402466,3.96344332061677,-1.9368810371574334,3.6932782177227343,-2.187965814064649,2.70592332796665,-2.1457996645362876,4.533984735115545,-2.3778920825812686,1.5229468551796947,calm,02,M,L
03-01-02-01-02-01-18,-678.095101090462,49.55453317055429,3.229388122768639,7.125440409968091,-3.403027881978185,1.274119918612736,-12.73960124383855,-7.611100376077657,-6.9268942295135405,-3.787388237933378,-6.862369480795347,-4.438025869732872,-2.7515701875936234,-5.218166856603863,-5.79004335665967,-5.206924249345978,-8.430066902023405,-4.682571565222715,-7.062124832383995,-5.58148480454593,calm,02,F,L
03-01-02-01-02-01-19,-727.4693885648538,59.20206116750738,25.400143552252764,26.802732177607542,10.771288742835107,11.510082204451722,-1.4133511172491922,-5.8346976295746975,0.31502985489390917,5.376612241758658,-4.470700264315542,6.4217492801380995,-1.6079569023846025,5.4073689146067485,0.33580412761790907,0.4328425036302311,3.1805269534625826,2.79215569429529,-2.960245680791155,3.3596327098630323,calm,02,M,L
03-01-02-01-02-01-20,-805.8975880735708,34.41192655129218,1.4381566284258727,8.189223895095818,-4.665900005585272,-2.5060289441733707,-14.721962148221008,-7.333984746433576,-8.235001695721422,-3.0492567953804386,-9.242204031601982,-0.3238889598925484,-4.9363796487232054,-7.4169331130715825,-6.200126499875578,-1.1492180756523174,-4.796293516077245,-2.916292382898746,-3.393762837605892,-1.314529538048242,calm,02,F,L
03-01-02-01-02-01-21,-629.6833593512853,77.04504807867346,12.68873029806706,25.851696694781992,5.774920345225169,6.964662050496587,-3.065643868875302,-4.926144422547725,-0.09890061711234166,4.441621151900032,-0.7217880084196628,5.710300412827957,3.327434386433734,3.0720474473814523,-1.763384343747067,2.192564512135,0.47535639626932047,0.30755120687120324,-4.4311842902630945,2.0746375338203062,calm,02,M,L
03-01-02-01-02-01-22,-677.2153690535727,44.19850119554116,-2.807618761236131,4.670145312456451,-0.2098265100853848,-5.944504706878125,-13.74322801574919,-7.554696037002519,-3.0107812228403716,-1.4716985508471383,-10.451971715165344,1.1048313703189425,-1.6332071706858429,-2.4701300269868183,-8.301347150559172,1.5891951107041036,-6.512789624047387,-3.0977751057572367,-7.1126609696939616,-2.225594438379158,calm,02,F,L
03-01-02-01-02-01-23,-650.9855316811106,53.60826893701439,-5.349806290210036,13.034799902253814,-0.3000535675570748,-2.5695013900278827,-5.477978476218616,-6.465446553469451,-7.55004516533022,2.5411067500247486,-7.178048061005132,-1.9753764942283318,-4.74797930587354,0.39317615684076707,-5.472544883078695,-3.4296787314405965,-1.658566540230145,-2.7153816087258607,-2.9899950609627473,-2.284164674248757,calm,02,M,L
03-01-02-01-02-01-24,-720.5602599414224,33.58545819610022,2.852606330160279,6.032290325745936,-9.477442476575456,-4.983683734816309,-16.519608480930096,-5.560017519017791,-10.311558815441009,-2.331950439599932,-6.4009336752110375,-4.57948424077917,-3.8191117996455923,-0.6728116904087602,-6.171851018914198,-1.7399335070746853,-3.934635800390158,-5.163061948223075,-4.756558673649994,-2.362521910344378,calm,02,F,L
03-01-02-01-02-02-01,-685.5008029044113,63.042738918975154,-1.2832075668477076,16.645258865929073,2.4281860071030983,2.0004631744122654,-6.686613549560917,-8.332255806852904,-7.656284166884306,1.6180362145841154,-2.700336968740129,1.7441135850340515,-5.357248451187459,3.3420032754454443,-3.9752787439779635,-4.153886275278881,-1.3548249478593497,-0.24563151259173654,-7.01346881585813,-2.3514304931673835,calm,02,M,L
03-01-02-01-02-02-02,-635.1723922759647,42.82630000425367,-14.857585179545703,2.0104242826448866,-11.668181291605384,-3.435230316141085,-16.722658682768557,-6.7145432719862495,-7.525232950125801,-4.352356327423099,-10.566789282349616,-5.995737392821321,-5.172011199492027,-7.93874755331456,-6.2112678300672055,-2.945875308511782,-7.530610745881911,-3.3163401290064805,-5.905240033043699,-4.701807744937641,calm,02,F,L
03-01-02-01-02-02-03,-536.9564252231235,50.25026168637573,-5.304940477843693,6.9408955903707605,2.951708274274928,-9.803804731217042,-16.02679115775265,2.089222959795517,-14.499725032980155,7.766379623764534,-10.71436118308824,-1.3893300223635507,-5.418073968665418,-3.3207057339559305,-1.189566650094992,-5.642207116224854,-1.9344239540896293,-3.106615869941528,-7.168131795756208,-0.5297014768889367,calm,02,M,L
03-01-02-01-02-02-04,-644.9250997339569,48.03146334482354,-16.084966204651668,0.13742093875156233,-11.73318137498208,-5.285107757927529,-25.202499665172223,-12.366843750030808,-6.702940924126934,-4.242509426548816,-11.282511666832443,-3.889334280548713,-2.353512060968705,-2.7731655186443143,-5.64448359397148,-3.3837158125221296,-8.549092644867953,-2.160910346603115,-5.8450766840525175,-2.371903992668762,calm,02,F,L
03-01-02-01-02-02-05,-698.4327437624661,62.56110882006098,12.727469632947306,12.723573501835238,-0.17567951104873863,3.8904431675817563,-7.38632557051975,-0.31057038412451915,1.5604131850308318,7.036366051913528,-1.0202821897007683,1.0178651981057925,-2.58504000127348,4.6629319168607655,-3.033297603283516,1.6014765775948157,1.5003261095967442,0.7124069275747184,-1.2727578915066415,1.2481163038514012,calm,02,M,L
03-01-02-01-02-02-06,-668.8547737615226,56.243000029311844,-14.390848669404914,7.8057932812139645,-4.768835404847227,-20.25626729932235,-22.11899853086707,-0.6701531918924906,-0.18093871262267608,-7.782959431951339,-7.273949667978005,-1.0576486089851505,-9.563585317283486,-0.006844279663201398,-5.846020611075342,-2.117852169182527,-5.552949903830992,-4.316840144059639,-2.7245349134215626,0.7948816336102541,calm,02,F,L
03-01-02-01-02-02-07,-670.9715206820767,75.61574332129773,-2.7555447883787476,19.360574582870697,4.790938483145357,0.27723642807646787,-14.155188951172748,-2.2650673017836134,-1.9908100826154531,-4.75439859976113,-0.8557252289433726,4.128303116923875,-8.650257897175013,4.529166583939252,-3.8532732754033345,-1.655283855715481,1.5060127831932688,-3.641709244081977,-5.21936483824685,-1.1355610635377573,calm,02,M,L
03-01-02-01-02-02-08,-710.3197381391506,65.64234230353719,12.404688836651948,26.112926152994575,3.5793891243401172,9.93121984070708,-7.220255874984235,-2.5053372081352934,-2.3453470704211328,1.812178674799049,-6.747440926539088,3.8890311796464565,-1.434599286290106,1.0214523835596316,-1.0572113806396943,3.7160245479730345,1.9950666290633787,3.757974176839994,0.03514074678403556,1.464443566250222,calm,02,F,L
03-01-02-01-02-02-09,-736.4452154778653,67.91467218250206,15.860242010260308,25.789589107018703,10.763420197653565,7.610245265933237,-7.577734138903679,2.3602456805659626,3.514474230053101,0.23202517702145956,1.8723642589592064,3.962398865840881,-2.0912663176296125,4.993022277786669,-3.0790595005325962,7.630957774195742,-6.237581536673628,3.7131321815222202,0.5202098691678801,-0.7088838490799574,calm,02,M,L
03-01-02-01-02-02-10,-528.8375739651009,47.44853119482642,-4.34922362927841,12.511578304543168,-11.678044425004574,-8.527085153457312,-16.13739129227789,-10.330539126712925,-1.0461226013130638,-6.623550994843669,-5.7468237673242,-0.4092150692006713,-5.409160970247203,-0.8949567397395118,0.6816946561925868,-3.0187160392568058,-0.7040951170471095,-2.8327824404369544,-6.27151785209845,-1.203225092290342,calm,02,F,L
03-01-02-01-02-02-11,-710.6307483259737,61.9105760208734,24.610232196724812,22.703984257116193,14.071368023299382,11.429030783230695,1.9636444075337895,2.751068175495093,-1.6279457896960443,12.425502423569869,0.1998314429021392,0.3927374442602938,-2.6859252513324994,4.961268460648493,-0.6346607056982556,1.8366344706081243,-4.920686104923112,4.14475451668839,-6.621480938373655,1.8630001493277966,calm,02,M,L
03-01-02-01-02-02-12,-663.4041444053834,46.575886642341935,-4.350992290386517,11.380129652186618,-4.238365400991624,-3.979358307469847,-14.052688669069875,-10.994336102282332,-7.127513540397492,-6.86294336126305,-6.511712557091033,-10.347466615264198,-2.4410232253063175,-2.7435612157831937,-11.739598447882207,-3.051427155503885,-3.6739839220916064,-3.696164694264617,-4.843238925033779,-1.2085089471725585,calm,02,F,L
03-01-02-01-02-02-13,-721.1662113709623,64.73356536560327,5.065708683245281,16.980306505033656,3.901657071075663,4.832051770237073,-7.333631830251025,-5.242920962951157,-0.4303325141168409,3.295363691215742,-3.672565318094832,10.473026163872168,-3.5406322282177944,2.9753543934344724,2.8698840553424283,-3.639747322673847,4.175395878647362,-0.6263237466196785,-3.154866728590281,-0.013373676417330923,calm,02,M,L
03-01-02-01-02-02-14,-717.5035444844059,29.195943070255584,3.611999983781422,5.643058476228152,-11.161382454818638,-4.061374393693866,-14.570900207626838,-5.545644186014699,-8.615737626514084,-5.324950768577617,-10.738960626871913,-4.437163214413682,-6.973305610252713,-3.6396518162792244,-3.775846257314374,-3.7637811492217224,-7.325680955236124,-0.9862976553084752,-5.322675028947796,-2.0859271404889683,calm,02,F,L
03-01-02-01-02-02-15,-637.2987918574711,69.34679387665493,3.324228523948952,19.038042184222398,4.640496803239629,2.5390194413602374,-0.12307417751987496,-0.7539180378795194,-4.936640451755755,0.3500860728365985,3.4452657777970495,-0.5436652351114293,1.1735124450707648,3.1132158398812773,-1.765181383766763,2.947857038935296,0.512593477839639,3.1945993561968713,-2.645901265450096,2.5037854594993156,calm,02,M,L
03-01-02-01-02-02-16,-630.625108304672,40.49199894122546,5.163637409910543,10.940781512463898,-6.574937942884524,-12.144811879339596,-13.331702666615149,-3.7037341471047327,-4.602068602961001,-7.766093419598805,-5.05957616693112,-2.182446780634829,-8.470313228977107,-3.163792125353239,-6.44407912166457,-1.4318518500723683,-8.314765002262996,-3.6674708681437287,-6.169858066190967,-6.115224500313088,calm,02,F,L
03-01-02-01-02-02-17,-621.317664588734,68.55419166825003,9.945771724378735,20.094803960192937,7.252474761767643,11.654814021441364,-2.4929250269305956,-8.845563164144828,5.75796763209215,-0.6568005909948,-2.2674360713420887,5.740292310912173,-2.8021450308614133,2.1402050161128994,-0.4748488027565928,1.1346050245719685,-2.3967157410717213,1.4071780861826673,-2.2756324544800526,2.4359443656391595,calm,02,M,L
03-01-02-01-02-02-18,-678.6219245073063,49.294276415078286,4.2230752510435146,7.632681991844785,-3.3450305008130727,0.6389982625117244,-11.870600045792992,-9.370412423527412,-5.662965733441694,-4.419911686458535,-6.253377404296884,-4.223691283178862,-1.6577134736788042,-4.732418022724287,-6.042382962642972,-4.979409118524749,-8.032434139222273,-5.632655983793824,-7.508392825575294,-4.498270162907924,calm,02,F,L
03-01-02-01-02-02-19,-741.1126442560385,61.45407391943397,29.2186518970424,27.999002610622732,12.930377453592694,12.677398007968366,-4.299345960958506,1.961014882307959,1.7922823517476536,10.471315490541485,-1.9169122815234814,4.491849007211842,-1.344893743215025,5.119907321677204,1.3928162263985544,1.4007667634726642,0.40827381829580756,6.075457662770585,-4.601168243711052,3.0645140031259257,calm,02,M,L
03-01-02-01-02-02-20,-781.5949752822345,33.69120283405725,0.24476377867834212,7.6573132516446805,-7.404359620715144,-3.202449204223645,-14.360112191715015,-4.384739091317021,-6.8369552729668674,-1.1320957841496277,-9.916282467150985,-0.007332310633023888,-4.234616569271694,-6.121421559271718,-5.39132834594249,-0.2692771530261294,-4.676148010844193,-3.7260230063295334,-2.6953017102076613,-1.1528121107082543,calm,02,F,L
03-01-02-01-02-02-21,-618.2864321937807,77.16436878486735,7.957049431995029,27.09284559347007,6.90485778701272,2.4080651449614345,-6.489340383371059,-4.6181603382069865,0.3225321057350877,4.226425451917066,-3.946817785355131,5.0137549068877245,2.23859587702505,1.3463969507704168,-2.9144109576747477,0.7498667094697944,-0.03883667756455572,0.08149118158753554,-6.039919847172611,1.7016741419764232,calm,02,M,L
03-01-02-01-02-02-22,-666.9537904851038,43.56610759359839,-3.302503728945877,7.011241730988819,2.2738728948719302,-1.4704340511873315,-14.607369206199882,-11.231151404897629,-0.4899608514112921,-0.8789537024386546,-10.433006667554734,1.3661236194518682,-0.3578382265424689,-0.2977581193178381,-8.386270949346626,0.7441331115577619,-4.559148911484886,-3.6909795037409356,-5.805083623259351,-1.0196179138542771,calm,02,F,L
03-01-02-01-02-02-23,-651.2649700564509,53.86292138263788,-3.854860828969554,14.428183128323576,0.5268956582786488,-3.413315187275471,-5.361271629502686,-6.788608961004572,-7.68984729062385,1.758278763667207,-6.826371867739949,-1.5494292881079406,-4.135481922703995,-0.18784011698341788,-4.448791889157702,-4.047740402915761,-2.328994281522964,-3.4232509389661474,-4.056333115281565,-2.4704321076102356,calm,02,M,L
03-01-02-01-02-02-24,-685.5929448736983,39.026742575461085,-1.130523357837758,0.5535938961736949,-3.4406539988992932,-9.641711512418226,-14.996972588885557,-8.691271620033827,-9.037945548309246,-6.894175672494493,-4.936815865233427,-4.4808193913084695,-5.292504074426837,-1.0166285946839513,-6.33943942667546,-1.7779268574194014,-6.466536297409267,-4.006290321948814,-4.264141906465224,-4.029163329765917,calm,02,F,L
